claim_id,policy_id,date,claim_value,is_accepted,state,zip_code,street
d47d4238-f6d9-4655-aa05-bd6830e30167,cc7cb050-f53c-4920-89bc-5d51be964baf,###2024-12-01###,5273.05,false,Delaware,22593,14884 Evelyn Viaduct
272f2a1d-e5a4-4400-8981-a0c736769ffa,cc7cb050-f53c-4920-89bc-5d51be964baf,###2024-02-01###,5435.83,true,Illinois,45230,084 Cartwright Heights
797760c8-55d2-4e74-85db-29b4fa2e9492,cc7cb050-f53c-4920-89bc-5d51be964baf,###2023-05-01###,2884.65,true,New Mexico,91982-0837,79423 Sophia Cliffs
9e8e495f-5295-4b87-a814-53ac37a43396,cc7cb050-f53c-4920-89bc-5d51be964baf,###2023-12-01###,2234.52,true,West Virginia,97209-4913,53222 Juanita Squares
1c520bd5-b7a7-4285-babb-4845dfbb6b82,6a6d45f5-68c2-4b40-8f00-1d35e859c685,###2023-11-01###,7637.26,false,Massachusetts,59685-3460,24369 Johnston Walk
887f3e8f-7275-485d-bacc-bc3a04f6b311,6a6d45f5-68c2-4b40-8f00-1d35e859c685,###2023-12-01###,4649.74,false,Idaho,14155,7590 Wyman Burg
22516893-8f65-4bb6-8d89-549804a23ad8,6a6d45f5-68c2-4b40-8f00-1d35e859c685,###2023-03-01###,1640.38,true,Kentucky,39151-7775,7315 Paucek Parks
687a62f5-7055-4361-86dd-725a7d074e2c,6a6d45f5-68c2-4b40-8f00-1d35e859c685,###2024-08-01###,4708.2,false,Wisconsin,21223-0688,01361 Mosciski Points
dc73a92c-db1a-4eec-8d4f-278d717b0d01,6a6d45f5-68c2-4b40-8f00-1d35e859c685,###2023-06-01###,3121.35,true,Maine,11004-5462,530 Feeney Common
56fbdba0-ee7d-4222-aee7-36611bfe34f7,e7209bf7-fc68-44b1-835e-8203d94f3b1c,###2024-01-01###,7919.72,false,Arizona,86878,5761 Sheridan Center
72e51ffa-0b1e-4d7e-b9a8-9553b04b8737,e7209bf7-fc68-44b1-835e-8203d94f3b1c,###2024-01-01###,8386.5,true,Alabama,82897-1624,4752 Pfeffer Village
b2c64436-c4a9-4672-864a-a5e764dc56bd,e7209bf7-fc68-44b1-835e-8203d94f3b1c,###2024-02-01###,3473.85,true,North Carolina,66788-0540,65392 Sammy Way
552ee745-fabf-4ea4-9884-ddc226183c50,e7209bf7-fc68-44b1-835e-8203d94f3b1c,###2023-07-01###,3384.72,true,Kansas,41492-3203,59987 Gutkowski Mill
2192fb74-3563-4847-a2ef-6119578c9fbd,e7209bf7-fc68-44b1-835e-8203d94f3b1c,###2024-07-01###,7396.28,true,Minnesota,79000-9881,88954 Ankunding Pass
e691805d-765a-4143-b3da-f795718a0576,b8d1a6a2-fed1-44b9-bf87-4d690629243b,###2024-02-01###,5489.34,false,Oregon,96389,53778 Flavio Radial
f4bd5427-125d-4a28-a5bc-bfdf7ffa48eb,d089d3c7-87af-45d5-8823-da7fda42de30,###2024-05-01###,7652.87,true,Minnesota,31582-7723,196 Keebler Crescent
e21879f5-0a03-41ee-9f65-aaeb5ed549ef,d089d3c7-87af-45d5-8823-da7fda42de30,###2024-02-01###,7264.92,true,North Dakota,31917-0951,349 Veum Avenue
e820a825-7821-4289-b2cd-963fec90e58b,d089d3c7-87af-45d5-8823-da7fda42de30,###2023-07-01###,8241.71,false,Connecticut,56397-7104,8941 Rory Junction
81c13478-0058-4c31-8acf-04e11b71cee8,d089d3c7-87af-45d5-8823-da7fda42de30,###2024-02-01###,4887.59,true,Wisconsin,13188-1361,3253 Brakus Green
fc077df7-6354-4d2f-9c0f-4975e5286312,d089d3c7-87af-45d5-8823-da7fda42de30,###2023-12-01###,7192.24,true,Colorado,80902-0705,833 King Orchard
bb8bce15-cfcc-41ea-b27c-783145741dc4,fe4573e2-1fb7-4562-98aa-dc6efe3a63a1,###2024-04-01###,5698.88,true,North Carolina,01178-5732,4872 Hane Place
3b87a424-b712-4d15-ace0-2a0347c4c360,fe4573e2-1fb7-4562-98aa-dc6efe3a63a1,###2024-10-01###,5676.64,true,Iowa,99877-0072,242 Maggio Throughway
4bd7f53b-018c-4059-bfa8-e1c9603ae779,fe4573e2-1fb7-4562-98aa-dc6efe3a63a1,###2024-07-01###,9431.85,true,West Virginia,20585-6712,283 Franz Underpass
0cf6b5d3-287c-4e7c-acb2-4619eac1afaf,a32e8239-7f97-411c-a5e3-12e665241c3c,###2023-08-01###,6016.33,true,Texas,40254,1671 Wolf Ports
f81810a9-37cd-4b14-8b89-255e5fa8e1a7,a32e8239-7f97-411c-a5e3-12e665241c3c,###2024-04-01###,5456.92,true,Montana,34237-0983,51175 Hegmann Shores
4fa60ff7-b77b-4455-a7f4-c30d6e2e1ae0,55257587-54d3-4f91-8c60-b7fd55494cbd,###2024-01-01###,8855.84,false,Michigan,78180,104 Lula Manor
a364753f-f795-4883-b0fe-f31bf74c45b2,55257587-54d3-4f91-8c60-b7fd55494cbd,###2023-07-01###,9901.3,true,North Dakota,68724-9692,0381 Funk Crescent
8755cc78-3106-456b-a1cf-fa75f7e137cb,55257587-54d3-4f91-8c60-b7fd55494cbd,###2023-06-01###,3912.73,true,California,60606,876 Bo Parkways
d4719e96-8d8a-44fd-880e-63e3893bb39d,55257587-54d3-4f91-8c60-b7fd55494cbd,###2023-10-01###,3217.01,true,Rhode Island,74874-9424,646 Kohler Mall
c8735734-3539-427f-b0b7-613c8642fc06,55257587-54d3-4f91-8c60-b7fd55494cbd,###2023-02-01###,9071.4,false,Washington,09866-4553,24421 Altenwerth Bridge
cac7c23a-2497-4fe7-a7fc-cc6d601a78b1,55257587-54d3-4f91-8c60-b7fd55494cbd,###2023-01-01###,6716.96,true,Florida,84717-6603,2035 Lesch Crossing
638bbfb4-126c-499f-9a45-addaabd79274,599c8084-aeeb-49fd-a159-64c07e007db6,###2024-12-01###,1905.3,false,Ohio,59991-2864,1953 Xander View
59cd82f5-ea99-4002-8801-f49319e18f78,599c8084-aeeb-49fd-a159-64c07e007db6,###2024-10-01###,3377.44,true,Arizona,31658,052 Olson Harbors
8b9b6a8b-e518-4e24-967d-379444408a86,599c8084-aeeb-49fd-a159-64c07e007db6,###2023-01-01###,4779.49,false,West Virginia,49088,833 Isaiah Skyway
00a320e3-1351-4457-8258-8f13bda98efa,599c8084-aeeb-49fd-a159-64c07e007db6,###2024-07-01###,4651.42,true,Oregon,65220-2901,126 Koch Cape
55677055-38a8-40ac-b503-9d2503562b9d,599c8084-aeeb-49fd-a159-64c07e007db6,###2023-06-01###,1877.42,false,West Virginia,88290,1075 Madonna Highway
6cc04e05-3bf7-4711-9e56-ee3abc6efa8b,599c8084-aeeb-49fd-a159-64c07e007db6,###2024-12-01###,9880.09,true,Maryland,74475-0863,00313 Rickey Motorway
ce655f10-05fb-4c90-a4fd-f903d4ea110d,a7e45734-76e0-439e-8300-ead7205ff433,###2024-09-01###,6491.06,true,Illinois,54790,61919 Abbie Forge
f0ff8307-8c87-45f4-88ec-28ade0f4de25,91299406-b731-4836-aa15-86e6e24b69e2,###2024-08-01###,5630.37,true,Florida,14353,98768 Lamar Point
730318f0-7dac-4714-bb5b-9c15365ed0e8,91299406-b731-4836-aa15-86e6e24b69e2,###2024-08-01###,7576.76,true,Washington,81011-5515,404 David Neck
fb5d4b59-8198-49fe-b694-e48e28ecd4ca,91299406-b731-4836-aa15-86e6e24b69e2,###2024-11-01###,5535.11,true,Missouri,72822-5507,2676 Marina Rest
86d2fc20-3a5d-428b-b3d9-c2a8c4c46a9d,91299406-b731-4836-aa15-86e6e24b69e2,###2024-07-01###,5645.15,true,California,54411,5471 Cremin Junctions
cd8c1534-1733-4015-802f-aa51ca2fa890,a0035e24-de2c-4ded-8348-62f453205b00,###2024-08-01###,3558.49,true,Oklahoma,95268,48990 Grady Corners
d99fcb23-30a7-4374-90bf-f6f9480c333e,a0035e24-de2c-4ded-8348-62f453205b00,###2023-03-01###,5828.41,true,Virginia,30108-7459,048 Era Wells
bbf2ed4a-29c4-45b9-b38e-5da0c9bd4bf9,a0035e24-de2c-4ded-8348-62f453205b00,###2023-11-01###,5050.81,true,Arizona,56814-3737,495 Turner Overpass
d4399148-feb8-4206-8fa7-4e5ba029fb1f,a0035e24-de2c-4ded-8348-62f453205b00,###2024-01-01###,7087.06,false,Iowa,05387-6330,4441 Carolyne Plains
fcd38b0e-2a67-4ed4-95fe-fd2ed631e735,a0035e24-de2c-4ded-8348-62f453205b00,###2023-01-01###,5758.15,true,Kentucky,47251-1828,579 Funk Points
08976161-5668-47bb-876f-e1d2446e9b92,a0035e24-de2c-4ded-8348-62f453205b00,###2024-04-01###,8187.49,true,Rhode Island,16335-2911,6860 Marks Circles
b470bfd5-c91a-4b3a-bd8c-11cd49dc8be2,a0035e24-de2c-4ded-8348-62f453205b00,###2023-05-01###,542.03,true,Oklahoma,33692,7617 Serena Ville
61c2c3b9-02ac-4e43-b4e3-03dfc8c38084,4c52c85d-f74c-498d-acd8-5c0007ada1ac,###2024-02-01###,5230.73,true,Ohio,43570-7813,246 Kuvalis Orchard
ed1c254b-a317-48a5-bb4f-f8a915e7f913,4c52c85d-f74c-498d-acd8-5c0007ada1ac,###2023-11-01###,2105.01,true,Indiana,42800-5574,69892 Green Shore
685d4c55-a69f-4b02-a051-1b5c93763e86,4c52c85d-f74c-498d-acd8-5c0007ada1ac,###2023-10-01###,2895.11,true,Rhode Island,95481-4105,12681 Leanna Manors
3f2c2fca-8ddd-4d78-9b41-7f2fb696dd60,4c52c85d-f74c-498d-acd8-5c0007ada1ac,###2024-12-01###,2794.97,true,Texas,69557-7047,83782 Clark Freeway
aa14e004-ad93-41eb-b348-55283b2acdbd,d1603e52-ec4a-4031-ac2e-008a728523bb,###2024-07-01###,6103.59,true,Rhode Island,49802-8889,399 White Prairie
2a31cbe4-c048-4ad6-9882-770e280a8278,d1603e52-ec4a-4031-ac2e-008a728523bb,###2023-01-01###,4696.58,true,Oregon,99311,000 Ewell Centers
cba21d90-0b73-4999-b91b-12c70af99fee,d1603e52-ec4a-4031-ac2e-008a728523bb,###2023-01-01###,2169.11,true,North Dakota,94553,2427 Eliseo Light
57781ba5-1c16-4d7a-a825-0da0dd28407f,d1603e52-ec4a-4031-ac2e-008a728523bb,###2023-05-01###,5338.3,true,Nevada,51780,540 Kassulke Manor
4ee8837d-d70a-4b0d-9317-8b4d3e35e302,42377248-25cf-4565-9cb9-0830efd56881,###2023-11-01###,1340.32,true,Utah,93559,026 Schmidt Estate
98db85d0-479e-4284-9bf3-35dd8e1f645b,42377248-25cf-4565-9cb9-0830efd56881,###2024-05-01###,8801.09,false,North Dakota,68157,5395 Waino Spur
4da53f90-11e9-4a23-95cf-c99a2266c2c0,298c15f4-91f1-47d8-aef3-91fa126a5058,###2023-06-01###,3025.15,true,California,94328,9924 Elwyn Flat
3f9a9ceb-5b12-4db1-9709-5d6b3ba39633,298c15f4-91f1-47d8-aef3-91fa126a5058,###2024-01-01###,1554.77,true,Ohio,13824-9129,13316 Larson Manors
56dc356a-67ce-49b7-89f3-0b05a90074d6,298c15f4-91f1-47d8-aef3-91fa126a5058,###2024-06-01###,6320.35,true,Colorado,90794,71406 Monahan Mountain
4545e272-87ba-4ec2-aa69-b814889c9ab3,857bf572-60d5-47e5-806f-19f9b1b150fc,###2024-06-01###,649.39,true,Ohio,04051,3032 Belle Avenue
1bbf7ace-8e2e-41be-8d27-e844e3950e42,639808eb-5648-4d7f-a073-a614b9ab3f64,###2023-05-01###,9613.37,true,Michigan,38535-2542,1376 Davin Estate
7fe52230-617e-4f8a-b037-c11fc9335872,639808eb-5648-4d7f-a073-a614b9ab3f64,###2023-10-01###,296.22,true,South Dakota,92978-7229,221 Kuhlman Hill
3ebf380c-3f14-4072-9c08-619472d7dada,75e4ff7d-c980-4583-8a72-75548cb77789,###2023-02-01###,2677.39,true,North Carolina,51238,99175 Sheldon Heights
0249c080-da97-458e-90fc-766034e4eeef,75e4ff7d-c980-4583-8a72-75548cb77789,###2023-01-01###,3230.99,true,New Hampshire,15249,05996 Al Center
285e1d98-cb39-4c17-b099-e137ec7a7e38,75e4ff7d-c980-4583-8a72-75548cb77789,###2024-01-01###,4992.63,true,Oregon,80947-3163,492 Lucio Crossroad
436232d7-0448-4b15-b4ca-05f69e44a1fd,75e4ff7d-c980-4583-8a72-75548cb77789,###2024-05-01###,1578.2,true,New York,94745-9416,702 Alphonso Wall
66c364cb-6cc1-4cb4-91f3-be223a14f961,75e4ff7d-c980-4583-8a72-75548cb77789,###2023-02-01###,4528.45,true,Nevada,81717-3430,952 Auer Inlet
39b043eb-6e05-48b0-ba31-d49d78cd40cc,75e4ff7d-c980-4583-8a72-75548cb77789,###2024-02-01###,3325.59,true,Maryland,57712-8039,8998 Luettgen Union
ef582697-7636-40a2-b67e-9c36f7f36b8f,43f25461-1775-4e46-932b-2fc479551836,###2024-10-01###,7741.77,true,Arizona,99130,931 Clark Trace
e05cdd2a-89ec-466d-8ca7-ebe7f8febe8e,43f25461-1775-4e46-932b-2fc479551836,###2024-04-01###,2219.48,true,South Dakota,41526,00610 Romaguera Cliff
1f81bb11-cc23-4f79-8eb8-78e185d50755,43f25461-1775-4e46-932b-2fc479551836,###2023-01-01###,8022.19,true,Illinois,85548-6365,714 Zackary Mount
d56b4c64-af0a-4424-8d5e-2f7e3aacae5b,43f25461-1775-4e46-932b-2fc479551836,###2023-05-01###,5786.56,false,New York,49742-8654,8063 Bergstrom Meadow
88fc0eb4-aa2e-4499-ad8a-315797e4728c,43f25461-1775-4e46-932b-2fc479551836,###2023-06-01###,4027.96,true,Kansas,81187-9774,4587 Sawayn Walks
719d62e2-a5d9-4623-95c7-47ccc6d65a2c,54742086-6669-48f4-8787-7d90a21484a5,###2024-11-01###,9633.04,false,Minnesota,68236-8182,27387 Schmidt Road
bd382c3e-f698-41ec-b0ad-0b6304fe8372,54742086-6669-48f4-8787-7d90a21484a5,###2023-05-01###,7564.22,false,New Mexico,61073-3851,04918 Rolfson Walk
0fdafaa5-04cb-46bb-aaa5-94af59bfea40,54742086-6669-48f4-8787-7d90a21484a5,###2024-12-01###,1700.02,true,Montana,95667-0317,921 Raquel Ways
d4163615-cd89-4ba5-8bfd-14c731eab2c7,54742086-6669-48f4-8787-7d90a21484a5,###2024-09-01###,3655.73,true,Iowa,73077-4782,2846 Viviane Walks
bae1218f-8013-48f4-b6ea-17b6795b217c,c5611296-cfb7-44c3-a5ff-7f3f169eeedb,###2024-03-01###,8017.67,true,Indiana,78419-3783,985 Roger Fields
22fc4c20-66dc-4d04-9134-4180c5edbe26,c5611296-cfb7-44c3-a5ff-7f3f169eeedb,###2024-05-01###,6272.78,true,Maine,83814-3527,4735 Reichert Alley
d4e030c4-c20d-4225-87d2-e71511303af0,0763bbf1-8a1e-4364-b4a3-849648324973,###2023-08-01###,3608.08,false,South Carolina,23962-1215,0919 Alene Rest
72a69ee1-da6b-44b0-83fa-e87353c8bc9d,0763bbf1-8a1e-4364-b4a3-849648324973,###2023-08-01###,1283.89,false,Idaho,27349-7729,8398 Prosacco Knoll
7bd85af4-a742-4887-933a-1cb80a10357c,0763bbf1-8a1e-4364-b4a3-849648324973,###2024-10-01###,4824.66,true,Maryland,37736,348 Vickie Keys
4dcbdbfb-4493-4c25-b79d-e85211682cc2,0763bbf1-8a1e-4364-b4a3-849648324973,###2023-02-01###,1279.74,true,North Carolina,83314,4630 Kling Spur
ec6abaf2-795b-4e4e-8571-d0fe54c3949b,0763bbf1-8a1e-4364-b4a3-849648324973,###2024-09-01###,5805.26,false,New Jersey,50488-6535,88195 Konopelski Stravenue
084790d3-ea98-4796-b723-104f15ad648c,0763bbf1-8a1e-4364-b4a3-849648324973,###2023-10-01###,1457.41,true,California,01126,70688 Gregory Route
d1a2b1ef-5dd6-480c-84fd-696b293c7ebf,5f63c87d-59d7-4e42-9f17-03ca292904ec,###2024-11-01###,4012.71,true,Iowa,34608-2924,3756 Boyer Pine
c5e72fb5-a427-439f-a21c-fdd8ae99bb6d,5f63c87d-59d7-4e42-9f17-03ca292904ec,###2024-01-01###,1779.86,true,Connecticut,02046,683 Ortiz Station
d230bdc2-bd1f-4834-9e66-cbc9acb6294b,5f63c87d-59d7-4e42-9f17-03ca292904ec,###2023-06-01###,9962.5,true,Vermont,57494,943 Andrew Dam
c2ca1ed8-00a2-4f4b-a220-3f94526d452b,5f63c87d-59d7-4e42-9f17-03ca292904ec,###2024-08-01###,4388.92,false,Minnesota,58496,4052 Ike Greens
fb90df60-c0c9-4397-a94b-694b8a16312a,ab2ba378-cd63-4bae-8137-97502ad07ed8,###2024-02-01###,5138.48,false,Oregon,94199-5101,05634 Susana Junction
5cd9f97a-1b78-467b-bbee-31938213358e,ab2ba378-cd63-4bae-8137-97502ad07ed8,###2023-12-01###,4328.38,false,Connecticut,54143-4454,3655 Hollis Pass
09b4959c-607e-4096-b076-0c1c454ad88e,ab2ba378-cd63-4bae-8137-97502ad07ed8,###2023-08-01###,7717.06,true,Maryland,18378,90452 Reina Green
3f8ef02b-1623-4b83-b0d7-7397c1a9fc45,ab2ba378-cd63-4bae-8137-97502ad07ed8,###2024-12-01###,2721.31,true,Arkansas,17481,6970 Kirstin Estate
fe80fdef-1462-4580-a283-8c4562f7faaa,ab2ba378-cd63-4bae-8137-97502ad07ed8,###2024-07-01###,5779.14,true,Indiana,57219-9021,6649 Rowe Harbors
dd1840dd-add6-40cc-a274-a663d6dec81f,ab2ba378-cd63-4bae-8137-97502ad07ed8,###2024-12-01###,8906.34,true,Missouri,95751-6233,21272 Ora Mews
c90ca5d0-2143-4578-8cc2-58a67c79bd08,ab2ba378-cd63-4bae-8137-97502ad07ed8,###2023-10-01###,5241.84,true,West Virginia,63477,0906 Betsy Skyway
5bc29a6c-0b20-4e0b-9ba2-51d779bfc149,f6825974-90d2-4a57-9d38-bafb46d3c6ed,###2024-03-01###,7040.44,false,Arizona,34188,2385 Moore Vista
7ad444df-8ef5-4640-80e6-5fd46e1f8e97,f6825974-90d2-4a57-9d38-bafb46d3c6ed,###2024-08-01###,4154.55,false,Connecticut,75744-0436,243 Godfrey Shore
a61c836d-676c-4fa4-8cd7-9a587408c4fd,f6825974-90d2-4a57-9d38-bafb46d3c6ed,###2024-03-01###,2029.94,true,Delaware,44912,55468 Briana Green
1d6cc370-82bd-438f-9e2b-d2dfaab7b544,05359483-f4ca-4802-924f-805a7216db9f,###2023-03-01###,8629.28,false,Illinois,60060-0972,7348 Dayton Garden
b9054690-f4dc-421e-bc6c-6a28d46c47b0,665e657f-b05e-4e65-a71d-77961af092d9,###2023-04-01###,2394.11,false,Idaho,21335-6464,5447 Elna Extensions
56485146-7472-446a-bfa4-da688859a4bd,665e657f-b05e-4e65-a71d-77961af092d9,###2023-02-01###,4911.44,true,Kansas,84826-4316,4813 Macejkovic Freeway
67773543-73d5-4e62-8e92-11620dde16f9,665e657f-b05e-4e65-a71d-77961af092d9,###2023-11-01###,3400.19,true,Washington,37658-9442,23299 Dana Passage
177714f5-c957-432c-8097-188ade627471,665e657f-b05e-4e65-a71d-77961af092d9,###2023-04-01###,5465.32,true,Oregon,30226-6789,0331 Corrine Mews
f791e8a6-93a5-4d7b-b4f0-b388d6da76e4,665e657f-b05e-4e65-a71d-77961af092d9,###2023-08-01###,3403.87,true,Montana,81111,601 Quitzon Manors
5156bb72-45bc-4773-9f69-e9c3182adc39,665e657f-b05e-4e65-a71d-77961af092d9,###2023-07-01###,1112.29,true,Illinois,19431-0306,72733 Schuster Shoals
8eb488e3-955f-4215-97f2-5733264c42a9,892171e7-e3dc-4972-b704-3cf1cde9c665,###2024-01-01###,9941.22,false,Connecticut,39686-1753,78735 Hoppe View
2bb6b795-d1d5-4294-b72f-58e62618fec2,892171e7-e3dc-4972-b704-3cf1cde9c665,###2023-10-01###,5089.06,true,New Mexico,03143,7488 Hauck Brooks
8a3d3051-10b6-4a7b-af04-9714c32292e2,892171e7-e3dc-4972-b704-3cf1cde9c665,###2024-01-01###,2253.96,true,New Hampshire,02182-3923,286 Eugene Canyon
e67fe263-e38a-4505-81f9-3887cd580322,892171e7-e3dc-4972-b704-3cf1cde9c665,###2024-04-01###,8162.13,true,New Jersey,29565-4797,8054 Zieme Fork
e24478cc-0960-4b46-b1bc-301bc503ec6b,892171e7-e3dc-4972-b704-3cf1cde9c665,###2024-11-01###,3670.62,true,Idaho,44410,648 Craig Shoal
153a48f7-d125-4446-b447-4c1ba953552a,892171e7-e3dc-4972-b704-3cf1cde9c665,###2024-08-01###,1580.95,false,North Dakota,97089-8614,56961 Leuschke Creek
00bbee25-a0ff-415f-a3f8-321eadaa94c4,071f1b50-d868-459d-8d8a-2d58b52485c8,###2024-04-01###,3990.9,false,Alaska,62675-5330,819 Anais Crescent
0d7b6e13-9971-4dcb-ba05-9b4a1a7e6545,071f1b50-d868-459d-8d8a-2d58b52485c8,###2024-11-01###,5672.99,false,New Hampshire,55530,953 Reynolds Extension
b89a7fec-3c71-42cf-bd05-1e21d236c618,071f1b50-d868-459d-8d8a-2d58b52485c8,###2023-06-01###,4526.03,true,Georgia,48059-7473,59023 Alfredo Fall
edc5414b-391e-402b-95af-a46536ca0671,c518e70e-dc20-4696-a12d-ea7de33bdbef,###2023-05-01###,2802.39,false,Georgia,65991,85686 Streich Bridge
a3ffec85-78a0-451e-a5eb-dd57d557bd8d,c518e70e-dc20-4696-a12d-ea7de33bdbef,###2023-12-01###,1997.99,true,Wisconsin,77482-1726,54745 Kale Radial
e0455536-f524-42ef-8ca8-826e4fba3129,c518e70e-dc20-4696-a12d-ea7de33bdbef,###2023-06-01###,4419.78,true,North Carolina,28520,537 Oberbrunner Parks
053c2f48-57bd-4283-8bab-aaa524d38488,4beac84e-c46a-4d37-bb9e-14c41b8d87e3,###2024-11-01###,4782.18,true,Montana,72670-1348,346 Piper Circles
2105533a-3bec-4bf1-85c2-753b8076b303,4beac84e-c46a-4d37-bb9e-14c41b8d87e3,###2023-08-01###,4271.36,false,New Mexico,37550,947 Melany Fields
609f3064-be0f-4d07-a69a-7d5bb1a562b2,a529267d-3fba-4355-8897-8b84315f74d2,###2024-04-01###,4948.78,true,Vermont,56579-5721,3352 Lemke Street
b2db8f10-5e8c-4ea8-a69b-ab435241bca7,7a2bcabc-6d35-45df-8add-5b5ef87598ea,###2023-02-01###,4931.81,true,Alaska,41868-5133,71439 Auer Plain
d0461583-7a01-4c35-a8d1-fae5e0c26a0a,7a2bcabc-6d35-45df-8add-5b5ef87598ea,###2023-03-01###,8139.3,true,Louisiana,93175-0447,371 Christa Trail
d21abbd8-ea7d-4764-a01e-97ef80ec1e77,7a2bcabc-6d35-45df-8add-5b5ef87598ea,###2024-02-01###,1066.87,true,New Mexico,21836-4221,3142 Nikolaus Glen
4b57dbe2-196f-4413-b0ae-312eb4d12f70,7a2bcabc-6d35-45df-8add-5b5ef87598ea,###2024-03-01###,9710.92,false,Hawaii,02879,160 Brandt Gardens
dc6f2e78-f94f-407f-98cb-65ebb9065c0b,7a2bcabc-6d35-45df-8add-5b5ef87598ea,###2023-03-01###,2931.94,true,New York,54424,9410 Tessie River
446c7950-695b-46e0-bda8-e8e6351aede3,34e52571-3da6-417c-9d56-869c3c738c21,###2024-11-01###,1154.38,true,Wisconsin,45178-4957,7685 Kling Route
2d7758a0-22f9-4542-bd94-91ea80173e33,34e52571-3da6-417c-9d56-869c3c738c21,###2024-09-01###,2261.37,true,Massachusetts,01850,09036 Jaskolski Route
d3b142e1-3069-46c0-abf3-d68f9fcd041e,34e52571-3da6-417c-9d56-869c3c738c21,###2023-08-01###,4683.4,true,New York,00960,889 Berenice Roads
72acd248-b657-482d-a5bb-4ec56df256e1,34e52571-3da6-417c-9d56-869c3c738c21,###2023-04-01###,6557.07,true,Delaware,93148-0403,4874 Creola Port
5809130c-624d-4e11-afae-b7d294660b97,34e52571-3da6-417c-9d56-869c3c738c21,###2024-04-01###,7594.34,false,New Hampshire,75033-2109,763 Mosciski Falls
9e12bb3f-0e07-4264-aa06-32a318306342,34e52571-3da6-417c-9d56-869c3c738c21,###2023-05-01###,6341.36,true,Montana,10676-2876,177 Murphy Forest
2fc7d4b4-5353-46c1-9758-4e2b935554d8,1f1dfc95-94b7-437c-ba8d-19671afd9a4c,###2023-01-01###,7166.49,true,Rhode Island,77650-9236,2436 Vernice Rue
08ade4e9-9324-4907-82ff-82619877a1a3,1f1dfc95-94b7-437c-ba8d-19671afd9a4c,###2024-05-01###,4162.05,true,Delaware,60904-6984,464 Mohr Estates
1cc703c4-b288-4499-8d53-84cad4a73f9b,1f1dfc95-94b7-437c-ba8d-19671afd9a4c,###2024-08-01###,5827.07,true,New Jersey,71812-3814,89245 Alexandrea Villages
feb859ab-8351-4dec-800d-ca8cb4f796d2,1f1dfc95-94b7-437c-ba8d-19671afd9a4c,###2023-11-01###,2459.9,false,Wisconsin,97814,436 Lind Cliff
558902bd-cc3e-4d9b-9081-5cf6d3ff574d,ac3e314d-9c0f-4e11-955c-2d8b186d7155,###2024-07-01###,8134.51,false,Connecticut,09251,865 Jerald Station
35f91409-8d2f-44a5-9352-76b454d7d9fe,ac3e314d-9c0f-4e11-955c-2d8b186d7155,###2024-01-01###,9560.19,true,Oregon,50160,464 Jasen Grove
27f92458-52bc-45b5-858e-9378214a65fe,244e77d7-decb-4a8a-8173-0d6cb086d17e,###2024-10-01###,6112.86,true,Kansas,41164,29984 Jenkins Causeway
e36afd18-13c7-4e01-9f0c-287665c0b9a3,244e77d7-decb-4a8a-8173-0d6cb086d17e,###2024-06-01###,4454.39,true,Virginia,16446-3906,25270 Sonny Harbors
b07a4c08-a093-4beb-a03b-c3937ac0ca43,244e77d7-decb-4a8a-8173-0d6cb086d17e,###2024-04-01###,2753.86,false,Maryland,01437,60469 Adelbert Passage
95d8319d-72de-4bc3-a0b7-1b7fffb52ae2,244e77d7-decb-4a8a-8173-0d6cb086d17e,###2024-10-01###,7576.24,true,North Carolina,49331-9325,829 Aubrey Land
3e4bcb0d-a4e2-425a-9dca-c484a422305c,244e77d7-decb-4a8a-8173-0d6cb086d17e,###2023-06-01###,557.31,true,Kentucky,04818-4028,74974 Romaguera Villages
3e70d4b1-8503-40d5-9aae-792ec49e1467,244e77d7-decb-4a8a-8173-0d6cb086d17e,###2024-08-01###,7071.42,false,Wyoming,86528-8535,6596 Maia Inlet
3301a912-c8d7-4e53-b332-1969eadaae0a,4248125a-a7ca-46ce-b4dc-f4574a22577e,###2024-05-01###,3371.4,true,Pennsylvania,49239-0571,5242 Easton Creek
68e67122-46e4-4e59-9e73-2c5bf2f31643,8a589f81-5faa-49a3-8005-13cb9ac453d6,###2023-07-01###,9828.43,false,Kentucky,53809-6578,04008 Rempel Underpass
6c6440e4-efa9-4a7e-9c00-ffdd2585f867,8a589f81-5faa-49a3-8005-13cb9ac453d6,###2024-04-01###,6418.24,true,Florida,68965-4146,57419 Mertz Corners
19776331-8ee1-4054-8492-2fc276297dcf,8a589f81-5faa-49a3-8005-13cb9ac453d6,###2023-12-01###,8652.56,true,California,35161,831 Clair Cape
9dc2d1b5-63fe-452c-a952-a248c070394b,8a589f81-5faa-49a3-8005-13cb9ac453d6,###2023-04-01###,6613.61,true,Washington,96511,4253 Hortense Plains
c3f255fb-b5b0-4562-829b-61ff6edea7a0,8a589f81-5faa-49a3-8005-13cb9ac453d6,###2023-06-01###,6983.34,true,Arizona,01798-7728,627 Alexander Circles
843ff827-4f99-409e-a90e-df032f104c20,4c53ccdf-e2aa-44b1-bdfb-eea628b85b04,###2023-09-01###,4138.77,true,Illinois,45350-5348,0558 Lonzo Pass
6c5b7640-b19e-484e-be0d-a804762338e0,4c53ccdf-e2aa-44b1-bdfb-eea628b85b04,###2024-05-01###,1455.4,true,New Jersey,53454-4886,0551 O'Keefe Harbor
